kind	record_id	direction	direction_before_audit	status	previous_status	web_search_status	confidence	review_required	zircon_index	zircon_name	mir2ei_name	alias_chain	external_sources	search_queries
respawn	zircon:6080	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6080	Blood Thristy Zombie / D405 / Blood Thristy Zombie Spawn		RespawnInfo[6080] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 845] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6081	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6081	Blood Thristy Zombie / D406 / Blood Thristy Zombie Spawn		RespawnInfo[6081] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 847] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6082	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6082	Blood Thristy Zombie / D406 / Blood Thristy Zombie Spawn		RespawnInfo[6082] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 847] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6083	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6083	Blood Thristy Zombie / D406 / Blood Thristy Zombie Spawn		RespawnInfo[6083] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 847] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6084	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6084	Blood Thristy Zombie / D406 / Blood Thristy Zombie Spawn		RespawnInfo[6084] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 847] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6085	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6085	Blood Thristy Zombie / D406 / Blood Thristy Zombie Spawn		RespawnInfo[6085] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 847] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6086	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6086	Blood Thristy Zombie / D411 / Blood Thristy Zombie Spawn		RespawnInfo[6086] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 849] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6087	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6087	Blood Thristy Zombie / D411 / Blood Thristy Zombie Spawn		RespawnInfo[6087] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 849] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6088	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6088	Blood Thristy Zombie / D411 / Blood Thristy Zombie Spawn		RespawnInfo[6088] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 849] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6089	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6089	Blood Thristy Zombie / D411 / Blood Thristy Zombie Spawn		RespawnInfo[6089] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 849] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6090	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6090	Blood Thristy Zombie / D411 / Blood Thristy Zombie Spawn		RespawnInfo[6090] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 849] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6091	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6091	Blood Thristy Zombie / D412 / Blood Thristy Zombie Spawn		RespawnInfo[6091] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 850] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6092	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6092	Blood Thristy Zombie / D412 / Blood Thristy Zombie Spawn		RespawnInfo[6092] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 850] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6093	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6093	Blood Thristy Zombie / D412 / Blood Thristy Zombie Spawn		RespawnInfo[6093] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 850] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6094	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6094	Blood Thristy Zombie / D412 / Blood Thristy Zombie Spawn		RespawnInfo[6094] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 850] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6095	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6095	Blood Thristy Zombie / D412 / Blood Thristy Zombie Spawn		RespawnInfo[6095] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 850] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6096	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6096	Blood Thristy Zombie / D413 / Blood Thristy Zombie Spawn		RespawnInfo[6096] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 851] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6097	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6097	Blood Thristy Zombie / D413 / Blood Thristy Zombie Spawn		RespawnInfo[6097] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 851] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6098	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6098	Blood Thristy Zombie / D413 / Blood Thristy Zombie Spawn		RespawnInfo[6098] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 851] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6099	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6099	Blood Thristy Zombie / D413 / Blood Thristy Zombie Spawn		RespawnInfo[6099] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 851] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6100	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6100	Blood Thristy Zombie / D413 / Blood Thristy Zombie Spawn		RespawnInfo[6100] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 851] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6101	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6101	Blood Thristy Zombie / D415 / Blood Thristy Zombie Spawn		RespawnInfo[6101] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 853] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6102	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6102	Blood Thristy Zombie / D415 / Blood Thristy Zombie Spawn		RespawnInfo[6102] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 853] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6103	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6103	Blood Thristy Zombie / D415 / Blood Thristy Zombie Spawn		RespawnInfo[6103] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 853] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6104	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6104	Blood Thristy Zombie / D415 / Blood Thristy Zombie Spawn		RespawnInfo[6104] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 853] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6105	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6105	Blood Thristy Zombie / D415 / Blood Thristy Zombie Spawn		RespawnInfo[6105] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 853] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6106	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6106	Blood Thristy Zombie / D416 / Blood Thristy Zombie Spawn		RespawnInfo[6106] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 854] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6107	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6107	Blood Thristy Zombie / D416 / Blood Thristy Zombie Spawn		RespawnInfo[6107] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 854] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6108	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6108	Blood Thristy Zombie / D416 / Blood Thristy Zombie Spawn		RespawnInfo[6108] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 854] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6109	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6109	Blood Thristy Zombie / D416 / Blood Thristy Zombie Spawn		RespawnInfo[6109] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 854] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6110	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6110	Blood Thristy Zombie / D416 / Blood Thristy Zombie Spawn		RespawnInfo[6110] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 854] 状态=pending-web-evidence	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6111	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6111	Blood Thristy Zombie / D421 / Blood Thristy Zombie Spawn		RespawnInfo[6111] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 856] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6112	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6112	Blood Thristy Zombie / D421 / Blood Thristy Zombie Spawn		RespawnInfo[6112] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 856] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6113	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6113	Blood Thristy Zombie / D421 / Blood Thristy Zombie Spawn		RespawnInfo[6113] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 856] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6114	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6114	Blood Thristy Zombie / D421 / Blood Thristy Zombie Spawn		RespawnInfo[6114] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 856] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
respawn	zircon:6115	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	medium	True	6115	Blood Thristy Zombie / D421 / Blood Thristy Zombie Spawn		RespawnInfo[6115] > Monster[Index 60] 已闭合(both-resolved-by-web-alias) > Map[Index 856] 状态=unknown	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
