kind	status	review_class	index	name	old_map	old_x	old_y	target_map	target_x	target_y	monster_index	monster_name	hero_kill_map	hero_kill_x	hero_kill_y	hero_kill_range	hero_kill_count	hero_kill_interval	match_method	mapping_method	confidence	walkable	hero_kill_walkable	placement_rule	review_decision	approved_map	approved_x	approved_y	approved_count	approved_range	approved_interval	review_note	reason	source	candidates_json	warnings_json	range_note
respawn	blocked	zircon-only	7199	Otherworld Light Guard	D2901	225	254				425	Otherworld Light Guard								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7200	Otherworld Red Mage	D2901	225	254				418	Otherworld Red Mage								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7201	Guardian Sword Disciple	D2901	225	254				400	Guardian Sword Disciple								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7202	Otherworld Sea General	D2901	225	254				409	Otherworld Sea General								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7203	Ice Plain Wolf King	D2901	264	239				369	Ice Plain Wolf King								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7204	Ice Palace Knight	D2901	264	239				377	Ice Palace Knight								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7205	Otherworld Light Guard	D2901	264	239				425	Otherworld Light Guard								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7206	Otherworld Red Mage	D2901	264	239				418	Otherworld Red Mage								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7207	Guardian Sword Disciple	D2901	264	239				400	Guardian Sword Disciple								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7208	Otherworld Sea General	D2901	264	239				409	Otherworld Sea General								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7209	Ice Plain Wolf King	D2901	76	85				369	Ice Plain Wolf King								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7210	Ice Palace Knight	D2901	76	85				377	Ice Palace Knight								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7211	Otherworld Light Guard	D2901	76	85				425	Otherworld Light Guard								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7212	Otherworld Red Mage	D2901	76	85				418	Otherworld Red Mage								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7213	Guardian Sword Disciple	D2901	76	85				400	Guardian Sword Disciple								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7214	Otherworld Sea General	D2901	76	85				409	Otherworld Sea General								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7215	Ice Plain Wolf King	D2901	223	83				369	Ice Plain Wolf King								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7216	Ice Palace Knight	D2901	223	83				377	Ice Palace Knight								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7217	Otherworld Light Guard	D2901	223	83				425	Otherworld Light Guard								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7218	Otherworld Red Mage	D2901	223	83				418	Otherworld Red Mage								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7219	Guardian Sword Disciple	D2901	223	83				400	Guardian Sword Disciple								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7220	Otherworld Sea General	D2901	223	83				409	Otherworld Sea General								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7221	Xiuluo Warrior	D35041	88	132				364	Xiuluo Warrior								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7222	Xiuluo Mage	D35041	88	132				365	Xiuluo Mage								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7223	Xiuluo Taoist	D35041	88	132				366	Xiuluo Taoist								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7224	Xiuluo Warrior	D35042	88	132				364	Xiuluo Warrior								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7225	Xiuluo Mage	D35042	88	132				365	Xiuluo Mage								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7226	Xiuluo Taoist	D35042	88	132				366	Xiuluo Taoist								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7227	Xiuluo Warrior	D35043	88	132				364	Xiuluo Warrior								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7228	Xiuluo Mage	D35043	88	132				365	Xiuluo Mage								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7229	Xiuluo Taoist	D35043	88	132				366	Xiuluo Taoist								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7230	Xiuluo Warrior	D35044	88	132				364	Xiuluo Warrior								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7231	Xiuluo Mage	D35044	88	132				365	Xiuluo Mage								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7232	Xiuluo Taoist	D35044	88	132				366	Xiuluo Taoist								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	pending-review	matched	7233	Xiuluo Warrior	D3505	25	58	D3505	25	58	364	Xiuluo Warrior	D3505	25	58	10	10	5		hero-kill-gen-exact-coordinate	medium	fail	pending		needs-evidence							需要证据：Hero-kill 地图文件未在 /home/tetsuya/mir2ei/Map 找到，无法独立验证源坐标可行走；暂不写入。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7234	Xiuluo Mage	D3505	25	58	D3505	25	58	365	Xiuluo Mage	D3505	25	58	10	10	5		hero-kill-gen-exact-coordinate	medium	fail	pending		needs-evidence							需要证据：Hero-kill 地图文件未在 /home/tetsuya/mir2ei/Map 找到，无法独立验证源坐标可行走；暂不写入。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7235	Xiuluo Taoist	D3505	25	58	D3505	25	58	366	Xiuluo Taoist	D3505	25	58	10	10	5		hero-kill-gen-exact-coordinate	medium	fail	pending		needs-evidence							需要证据：Hero-kill 地图文件未在 /home/tetsuya/mir2ei/Map 找到，无法独立验证源坐标可行走；暂不写入。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7236	Zuan Ka Tree	1	379	125	1	379	125	479	Zuan Ka Tree	1	379	125	0	1	60		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	1	379	125	1	0	60	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7237	Chicken	D011	136	210	D011	136	210	8	Chicken	D011	136	210	5	25	5		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D011	136	210	25	5	5	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7238	Cow	D011	128	220	D011	128	220	11	Cow	D011	128	220	5	25	5		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D011	128	220	25	5	5	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7239	Pig	D011	140	225	D011	140	225	189	Pig	D011	140	225	5	25	5		hero-kill-gen-exact-coordinate	medium	fail	fail		needs-evidence							需要证据：独立 Hero-kill 地图解析结果为 fail，不能安全批准刷新目标；暂不写入。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7240	Sheep	D011	154	230	D011	154	230	195	Sheep	D011	154	230	5	25	5		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D011	154	230	25	5	5	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7241	Red Boar	d712	234	192	D712	234	192	125	Red Boar	D712	234	192	200	200	20		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D712	234	192	200	200	20	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7242	Black Boar	d712	234	192	D712	234	192	127	Black Boar	D712	234	192	200	200	20		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D712	234	192	200	200	20	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	blocked	zircon-only	7243	Twin Tail Scorpion	d712	234	192				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	pending-review	matched	7244	Wedge Moth	d712	234	192	D712	234	192	124	Wedge Moth	D712	234	192	200	100	20		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D712	234	192	100	200	20	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7245	Red Boar	D717	57	50	D717	57	50	125	Red Boar	D717	57	50	100	50	12		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D717	57	50	50	100	12	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7246	Black Boar	D717	57	50	D717	57	50	127	Black Boar	D717	57	50	100	50	12		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D717	57	50	50	100	12	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	blocked	zircon-only	7247	Twin Tail Scorpion	D717	57	50				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	pending-review	matched	7248	Wedge Moth	D717	57	50	D717	57	50	124	Wedge Moth	D717	57	50	100	50	12		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D717	57	50	50	100	12	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7249	Fly	D717	57	50	D717	57	50	472	Fly	D717	57	50	100	20	12		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	D717	57	50	20	100	12	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7250	Evil Spirit Archer	D1201	96	105	d1201	96	105	429	Evil Spirit Archer	d1201	96	105	100	50	15		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	d1201	96	105	50	100	15	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7251	Evil Spirit Soldier	D1201	96	105	d1201	96	105	428	Evil Spirit Soldier	d1201	96	105	100	50	15		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	d1201	96	105	50	100	15	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	pending-review	matched	7252	Evil Spirit Warrior	D1201	96	105	d1201	96	105	430	Evil Spirit Warrior	d1201	96	105	100	50	15		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	d1201	96	105	50	100	15	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	blocked	zircon-only	7253	Uma King	D023	200	200				65	Uma King								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7254	Twin Tail Scorpion	d6015	165	135				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7255	Whitefang	d712	196	204				174	Whitefang								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7256	Ghoul Champion	D1215	200	200				37	Ghoul Champion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	pending-review	matched	7257	Great Pharaoh	6	400	400	6	400	400	399	Great Pharaoh	6	400	400	100	1	60		hero-kill-gen-exact-coordinate	medium	pass	pass		approve	6	400	400	1	100	60	独立解析 /home/tetsuya/mir2ei/Map 验证 Hero-kill 源坐标可行走，目标 Zircon 坐标可行走，地图/坐标唯一匹配；按源 count/range/interval 批准。	parsed from local Mon_Def source	hero-kill-gen-exact-coordinate		[]	parsed from local Mon_Def source
respawn	blocked	zircon-only	7258	Mutated Octopus	12	200	200				155	Mutated Octopus								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7259	Netherworld Gate	D10151	60	150				96	Netherworld Gate								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7260	Dharma Protector	D505	154	172				360	Dharma Protector								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7261	Guard	D505	154	172				1	Guard								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7262	Banyo Captain	D1101	60	150				187	Banyo Captain								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7263	Banyo Captain	D1102	150	150				187	Banyo Captain								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7264	Banyo Captain	D11031	200	200				187	Banyo Captain								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7265	Banyo Captain	D1115	200	199				187	Banyo Captain								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7266	Sumerian	d1510	100	100				342	Sumerian								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7267	Sumerian	d15111	95	105				342	Sumerian								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7268	Sumerian	d1512	95	104				342	Sumerian								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	7269	Sumerian	d1513	99	99				342	Sumerian								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
